date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
05/26/2016,05:00:00,19.89,1.18,7.51,8.97,98.77,2.41,3.25,.57,12.84
05/26/2016,05:15:00,19.87,1.18,7.5,8.93,98.3,2.35,2.98,.52,12.91
05/26/2016,05:30:00,19.85,1.18,7.51,8.95,98.47,2.1,2.97,.51,12.9
05/26/2016,05:45:00,19.83,1.18,7.51,8.98,98.75,2.22,2.9,.51,12.82
05/26/2016,06:00:00,19.81,1.18,7.5,8.96,98.56,2.3,3.21,.49,12.83
05/26/2016,06:15:00,19.81,1.18,7.52,9.03,99.3,2.3,3,.48,12.82
05/26/2016,06:30:00,19.79,1.18,7.51,9.02,99.18,2.13,2.81,.53,12.8
05/26/2016,06:45:00,19.78,1.18,7.51,9.02,99.06,2.09,2.25,.5,12.92
05/26/2016,07:00:00,19.77,1.18,7.51,9.01,98.95,2.12,2.95,.48,12.9
05/26/2016,07:15:00,19.77,1.18,7.51,9.02,99.1,2.42,2.94,.51,12.8
05/26/2016,07:30:00,19.78,1.18,7.51,9.02,99.08,2.21,3.45,.5,12.83
05/26/2016,07:45:00,19.82,1.18,7.52,9.07,99.71,2.14,3.67,.52,12.83
05/26/2016,08:00:00,19.83,1.18,7.49,9,98.97,3.12,7.35,.66,12.83
05/26/2016,08:15:00,19.87,1.18,7.51,9.03,99.38,2.18,3.15,.53,12.86
05/26/2016,08:30:00,19.88,1.18,7.52,9.03,99.43,2.3,2.95,.56,12.83
05/26/2016,08:45:00,19.88,1.18,7.5,8.9,97.99,2.25,3.37,.55,12.89
05/26/2016,09:00:00,19.88,1.18,7.46,8.73,96.09,2.47,3,.55,13.04
05/26/2016,09:15:00,19.96,1.18,7.51,9.04,99.63,2.11,2.76,.52,13.3
05/26/2016,09:30:00,19.95,1.18,7.45,8.68,95.67,2.99,2.48,.52,13.42
05/26/2016,09:45:00,19.97,1.19,7.53,9.09,100.25,2.29,2.32,.48,13.4
05/26/2016,10:00:00,19.85,1.2,7.51,9.07,99.8,2.11,2.68,.5,13.45
05/26/2016,10:15:00,19.62,1.22,7.47,8.83,96.67,2.35,2.6,.48,13.4
05/26/2016,10:30:00,19.68,1.19,7.52,9.01,98.77,2.29,2.08,.47,13.16
05/26/2016,10:45:00,19.65,1.18,7.54,9.11,99.84,2.36,3.32,.5,13.43
05/26/2016,11:00:00,19.68,1.17,7.55,9.2,100.86,2.39,2.26,.5,13.41
05/26/2016,11:15:00,19.68,1.17,7.55,9.12,100.01,2.4,2.31,.49,13.54
05/26/2016,11:30:00,19.76,1.17,7.57,9.24,101.45,2.34,2.48,.48,13.45
05/26/2016,11:45:00,19.9,1.17,7.59,9.35,102.99,2.45,2.33,.47,13.57
05/26/2016,12:00:00,19.78,1.18,7.56,9.21,101.14,2.37,2.47,.48,13.74
05/26/2016,12:15:00,19.96,1.18,7.58,9.25,101.97,2.47,2.48,.48,13.76
05/26/2016,12:30:00,20.02,1.18,7.55,9.22,101.83,2.36,2.3,.47,13.79
05/26/2016,12:45:00,20.08,1.18,7.57,9.17,101.38,2.46,2.31,.5,13.81
05/26/2016,13:00:00,20.17,1.18,7.58,9.2,101.88,2.6,3,.49,13.82
05/26/2016,13:15:00,20.31,1.18,7.58,9.24,102.55,2.5,2.56,.48,13.82
05/26/2016,13:30:00,20.52,1.18,7.62,9.35,104.23,2.43,2.47,.47,13.82
05/26/2016,13:45:00,20.66,1.19,7.63,9.38,104.92,2.34,2.25,.46,13.83
05/26/2016,14:00:00,20.81,1.19,7.63,9.42,105.6,2.28,2.4,.44,13.82
05/26/2016,14:15:00,20.69,1.19,7.62,9.37,104.86,2.42,2.47,.46,13.9
05/26/2016,14:30:00,20.98,1.19,7.62,9.38,105.54,2.23,2.27,.43,13.76
05/26/2016,14:45:00,20.72,1.19,7.58,9.22,103.24,2.19,2.8,.42,13.79
05/26/2016,15:00:00,20.65,1.21,7.58,9.23,103.12,2.31,2.24,.43,13.79
05/26/2016,15:15:00,20.64,1.21,7.59,9.28,103.68,2.22,2.31,.43,13.77
05/26/2016,15:30:00,20.19,1.22,7.51,8.93,98.86,2.64,2.42,.47,13.78
05/26/2016,15:45:00,20.65,1.23,7.54,9.03,100.92,2.23,2.5,.42,13.5
05/26/2016,16:00:00,19.86,1.23,7.53,8.94,98.41,2.37,2.29,.48,13.76
05/26/2016,16:15:00,20.4,1.23,7.53,9.02,100.35,2.2,2.66,.45,13.42
05/26/2016,16:30:00,20.11,1.23,7.56,9.15,101.25,2.31,3.28,.46,13.42
05/26/2016,16:45:00,20.28,1.23,7.54,8.98,99.71,2.29,3.33,.46,13.4
05/26/2016,17:00:00,20.13,1.23,7.5,8.77,97.03,2.69,4.14,.49,13.87
05/26/2016,17:15:00,19.85,1.24,7.51,8.96,98.65,2.31,2.87,.48,13.31
05/26/2016,17:30:00,19.66,1.24,7.54,9.16,100.4,2.48,3.41,.52,13.76
05/26/2016,17:45:00,19.51,1.24,7.52,9.01,98.49,2.46,3.22,.53,13.43
05/26/2016,18:00:00,19.33,1.24,7.49,8.86,96.51,2.39,6.95,.56,13.17
05/26/2016,18:15:00,19.57,1.24,7.55,9.18,100.39,2.55,3.48,.54,13.17
05/26/2016,18:30:00,19.8,1.23,7.57,9.28,102.01,2.59,4.07,.52,13.25
05/26/2016,18:45:00,19.68,1.24,7.54,9.16,100.51,2.51,4.42,.58,13.42
05/26/2016,19:00:00,19.71,1.24,7.53,9.05,99.33,2.46,3.39,.53,13.54
05/26/2016,19:15:00,19.3,1.24,7.5,8.93,97.18,2.58,3.67,.57,13.76
05/26/2016,19:30:00,19.18,1.23,7.49,8.91,96.78,2.52,4.94,.59,13.32
05/26/2016,19:45:00,19.12,1.24,7.48,8.87,96.16,2.65,2.98,.61,12.99
05/26/2016,20:00:00,19.33,1.24,7.48,8.8,95.85,2.56,3.69,.63,12.98
05/26/2016,20:15:00,19.14,1.24,7.46,8.71,94.47,2.75,3.36,.63,12.97
05/26/2016,20:30:00,19.04,1.24,7.45,8.67,93.9,2.69,3.45,.62,12.94
05/26/2016,20:45:00,18.88,1.24,7.42,8.56,92.34,2.84,4.05,.62,12.91
05/26/2016,21:00:00,18.73,1.25,7.42,8.47,91.12,2.67,2.85,.6,12.93
05/26/2016,21:15:00,18.65,1.28,7.37,8.3,89.17,2.69,3.48,.61,12.95
05/26/2016,21:30:00,18.97,1.29,7.39,8.43,91.2,2.79,3.3,.57,12.9
05/26/2016,21:45:00,19.01,1.31,7.39,8.4,90.95,2.78,3.69,.61,12.91
05/26/2016,22:00:00,19,1.31,7.39,8.39,90.76,2.73,3.25,.6,12.94
05/26/2016,22:15:00,18.95,1.33,7.38,8.29,89.64,2.83,3.65,.61,12.99
05/26/2016,22:30:00,18.96,1.36,7.37,8.27,89.42,2.69,3.16,.6,12.9
05/26/2016,22:45:00,18.79,1.3,7.37,8.24,88.83,2.71,3.66,.59,12.91
05/26/2016,23:00:00,18.9,1.34,7.37,8.19,88.51,2.75,3.27,.59,12.89
05/26/2016,23:15:00,18.87,1.39,7.36,8.03,86.71,2.82,3.15,.6,12.88
05/26/2016,23:30:00,18.89,1.37,7.36,8.1,87.45,2.9,3.11,.58,12.96
05/26/2016,23:45:00,18.93,1.35,7.36,8.14,87.98,2.72,2.96,.56,12.89
05/27/2016,00:00:00,18.87,1.38,7.35,8.01,86.53,2.76,3.29,.6,12.85
05/27/2016,00:15:00,18.88,1.37,7.36,8.13,87.76,2.71,3.5,.58,12.83
05/27/2016,00:30:00,18.87,1.36,7.36,8.15,87.95,2.74,3.44,.61,12.83
05/27/2016,00:45:00,18.89,1.33,7.37,8.22,88.76,2.64,3.34,.59,12.85
05/27/2016,01:00:00,18.88,1.32,7.37,8.2,88.5,2.76,2.99,.59,12.85
05/27/2016,01:15:00,18.83,1.31,7.38,8.25,89.02,2.76,3.62,.63,12.83
05/27/2016,01:30:00,18.84,1.31,7.37,8.21,88.6,2.87,3.09,.6,12.88
05/27/2016,01:45:00,18.89,1.31,7.37,8.22,88.72,2.71,3.11,.58,12.92
05/27/2016,02:00:00,18.87,1.29,7.4,8.37,90.28,2.58,3.15,.58,12.83
05/27/2016,02:15:00,18.89,1.29,7.4,8.34,90.08,2.71,3.47,.64,12.83
05/27/2016,02:30:00,18.9,1.29,7.39,8.31,89.72,2.65,3.31,.58,12.83
05/27/2016,02:45:00,18.92,1.29,7.4,8.33,90.05,2.39,2.94,.61,12.87
05/27/2016,03:00:00,18.9,1.29,7.4,8.31,89.71,2.56,2.86,.59,12.95
05/27/2016,03:15:00,18.88,1.3,7.39,8.28,89.39,2.65,3.13,.58,12.87
05/27/2016,03:30:00,18.88,1.32,7.38,8.22,88.75,2.61,4.53,.58,12.87
05/27/2016,03:45:00,18.87,1.3,7.38,8.21,88.63,2.74,2.93,.52,12.85
05/27/2016,04:00:00,18.85,1.3,7.37,8.21,88.54,2.65,2.96,.55,12.8
05/27/2016,04:15:00,18.86,1.32,7.37,8.18,88.26,2.71,3.34,.55,12.82
05/27/2016,04:30:00,18.86,1.32,7.37,8.13,87.73,2.84,3.32,.56,12.83
05/27/2016,04:45:00,18.89,1.31,7.38,8.16,88.16,2.61,3.07,.55,12.92
05/27/2016,05:00:00,19.03,1.3,7.37,8.06,87.25,2.53,2.59,.5,12.8
05/27/2016,05:15:00,19.05,1.31,7.35,8.02,86.82,2.54,3,.52,12.81
05/27/2016,05:30:00,19.03,1.32,7.35,7.96,86.21,2.53,2.67,.53,12.78
05/27/2016,05:45:00,19.01,1.32,7.36,7.99,86.45,2.48,2.54,.52,12.83
05/27/2016,06:00:00,19.01,1.32,7.35,7.97,86.23,2.41,2.31,.45,12.82
05/27/2016,06:15:00,18.99,1.32,7.35,8,86.58,2.26,1.85,.48,12.81
05/27/2016,06:30:00,18.97,1.32,7.33,7.81,84.49,2.35,2.41,.49,12.93
05/27/2016,06:45:00,18.99,1.31,7.34,7.9,85.47,2.23,3.44,.49,12.87
05/27/2016,07:00:00,18.96,1.32,7.33,7.74,83.73,2.28,2.56,.5,12.87
05/27/2016,07:15:00,18.96,1.3,7.33,7.68,83.01,2.29,2.38,.5,12.83
05/27/2016,07:30:00,18.98,1.32,7.34,7.84,84.8,2.23,3.12,.48,12.91
05/27/2016,07:45:00,18.98,1.32,7.33,7.73,83.6,2.41,2.72,.5,12.98
05/27/2016,08:00:00,18.95,1.32,7.31,7.64,82.61,2.22,2.57,.48,12.92
05/27/2016,08:15:00,18.91,1.32,7.35,7.92,85.55,2.35,2.45,.51,12.87
05/27/2016,08:30:00,18.87,1.31,7.36,8.15,87.97,2.25,2.75,.53,12.91
05/27/2016,08:45:00,18.85,1.31,7.38,8.24,88.93,2.27,2.27,.5,12.99
05/27/2016,09:00:00,18.86,1.3,7.38,8.25,89,2.39,2.86,.55,12.94
05/27/2016,09:15:00,18.91,1.3,7.38,8.25,89.14,2.34,2.51,.52,13.14
05/27/2016,09:30:00,18.92,1.3,7.39,8.26,89.27,2.41,2.43,.52,13.33
05/27/2016,09:45:00,18.93,1.3,7.39,8.34,90.11,2.37,2.47,.51,13.26
05/27/2016,10:00:00,18.94,1.3,7.42,8.51,91.98,2.4,2.17,.51,13.26
05/27/2016,10:15:00,19.03,1.28,7.44,8.6,93.17,2.45,2.35,.5,13.33
05/27/2016,10:30:00,19.14,1.31,7.45,8.66,93.99,2.4,2.18,.48,13.3
05/27/2016,10:45:00,19.15,1.3,7.45,8.68,94.21,2.5,2.31,.49,13.45
05/27/2016,11:00:00,19.29,1.3,7.45,8.7,94.76,2.42,2.27,.49,13.32
05/27/2016,11:15:00,19.4,1.31,7.45,8.7,94.88,2.38,2.15,.47,13.36
05/27/2016,11:30:00,19.64,1.27,7.47,8.78,96.27,2.45,2.2,.47,13.42
05/27/2016,11:45:00,19.79,1.28,7.47,8.77,96.42,2.33,2.13,.44,13.34
05/27/2016,12:00:00,19.73,1.28,7.48,8.85,97.12,2.34,2.35,.49,13.59
05/27/2016,12:15:00,19.72,1.28,7.49,8.9,97.75,2.37,2.36,.46,13.79
05/27/2016,12:30:00,19.53,1.28,7.5,8.96,97.98,2.48,2.48,.5,13.76
05/27/2016,12:45:00,19.63,1.27,7.51,9,98.59,2.34,2.57,.51,13.87
05/27/2016,13:00:00,19.76,1.27,7.51,9.01,98.96,2.38,2.47,.49,13.85
05/27/2016,13:15:00,19.77,1.26,7.51,9.01,98.99,2.42,2.43,.5,13.85
05/27/2016,13:30:00,20.37,1.28,7.51,8.94,99.38,2.25,2.19,.46,13.84
05/27/2016,13:45:00,20.41,1.28,7.51,8.95,99.55,2.26,2.2,.45,13.92
05/27/2016,14:00:00,20.31,1.26,7.51,8.96,99.52,2.24,2.52,.49,13.95
05/27/2016,14:15:00,20.38,1.26,7.47,8.78,97.66,2.27,2.57,.48,13.87
05/27/2016,14:30:00,20.36,1.28,7.48,8.74,97.13,2.19,2.34,.47,13.84
05/27/2016,14:45:00,20.12,1.28,7.5,8.76,96.89,2.23,2.27,.45,13.85
05/27/2016,15:00:00,20.14,1.29,7.51,8.94,98.91,2.29,2.36,.49,13.85
05/27/2016,15:15:00,20.22,1.3,7.49,8.78,97.36,2.26,2.37,.48,13.78
05/27/2016,15:30:00,20.14,1.3,7.48,8.76,96.97,2.24,2.51,.49,13.83
05/27/2016,15:45:00,20.42,1.29,7.45,8.62,95.96,2.1,2.46,.47,13.78
05/27/2016,16:00:00,20.3,1.29,7.41,8.09,89.88,2.08,2.17,.42,13.93
05/27/2016,16:15:00,20.72,1.28,7.45,8.6,96.24,2.04,2.34,.45,13.88
05/27/2016,16:30:00,20.86,1.28,7.51,8.75,98.22,2.07,2.39,.45,13.89
05/27/2016,16:45:00,20.58,1.27,7.44,8.48,94.7,2.26,2.62,.44,13.53
05/27/2016,17:00:00,20.63,1.28,7.48,8.67,96.95,2.15,2.56,.43,13.87
05/27/2016,17:15:00,20.5,1.3,7.46,8.55,95.35,2.26,2.44,.43,13.87
05/27/2016,17:30:00,20.36,1.3,7.43,8.39,93.3,2.1,2.93,.45,13.35
05/27/2016,17:45:00,20.69,1.3,7.44,8.44,94.5,2.17,2.25,.41,13.91
05/27/2016,18:00:00,20.7,1.29,7.43,8.32,93.15,2.91,2.64,.43,13.65
05/27/2016,18:15:00,20.4,1.3,7.44,8.46,94.2,2.3,2.97,.4,13.35
05/27/2016,18:30:00,20.13,1.3,7.44,8.62,95.41,2.4,2.8,.47,13.44
05/27/2016,18:45:00,19.98,1.3,7.46,8.68,95.84,2.31,3.1,.51,13.18
05/27/2016,19:00:00,20.04,1.29,7.45,8.62,95.23,2.35,2.96,.49,13.22
05/27/2016,19:15:00,20.07,1.29,7.43,8.41,93.01,2.36,3,.47,13.16
05/27/2016,19:30:00,20.09,1.29,7.45,8.59,95.01,2.23,2.67,.48,13.09
05/27/2016,19:45:00,19.96,1.29,7.44,8.5,93.76,2.4,4.36,.51,12.94
05/27/2016,20:00:00,19.86,1.3,7.43,8.61,94.82,2.4,3.19,.52,12.92
05/27/2016,20:15:00,19.84,1.3,7.43,8.58,94.41,2.4,3.44,.56,13.06
05/27/2016,20:30:00,19.8,1.31,7.42,8.56,94.12,2.37,3.96,.6,12.91
05/27/2016,20:45:00,19.77,1.32,7.42,8.65,95.03,2.34,3.53,.63,12.92
05/27/2016,21:00:00,19.79,1.33,7.43,8.73,95.95,2.32,3.74,.62,12.94
05/27/2016,21:15:00,19.82,1.31,7.43,8.71,95.79,2.36,3.29,.59,12.95
05/27/2016,21:30:00,19.8,1.32,7.42,8.67,95.3,2.46,4.49,.6,12.94
05/27/2016,21:45:00,19.82,1.32,7.42,8.64,95.04,2.42,3.82,.63,12.92
05/27/2016,22:00:00,20.06,1.32,7.43,8.66,95.77,2.15,3.18,.55,12.91
05/27/2016,22:15:00,20.21,1.3,7.46,8.69,96.3,2.24,3.19,.52,12.92
05/27/2016,22:30:00,20.27,1.3,7.49,8.8,97.63,2.08,3.24,.52,12.95
05/27/2016,22:45:00,20.27,1.3,7.49,8.83,98.01,2.22,3.9,.52,12.91
05/27/2016,23:00:00,20.28,1.3,7.48,8.76,97.26,2.16,3.09,.5,12.99
05/27/2016,23:15:00,20.11,1.31,7.43,8.56,94.68,2.16,2.93,.49,13
05/27/2016,23:30:00,20.02,1.31,7.43,8.56,94.59,2.16,2.83,.49,12.91
05/27/2016,23:45:00,19.94,1.32,7.43,8.62,95.08,2.26,2.77,.48,12.91
05/28/2016,00:00:00,19.93,1.31,7.45,8.66,95.42,2.25,3.13,.49,12.85
05/28/2016,00:15:00,19.87,1.31,7.45,8.63,95.01,2.25,2.92,.5,12.88
05/28/2016,00:30:00,19.86,1.31,7.44,8.62,94.91,2.32,2.9,.49,12.87
05/28/2016,00:45:00,19.8,1.3,7.44,8.58,94.36,2.26,2.97,.5,12.83
05/28/2016,01:00:00,19.8,1.3,7.42,8.52,93.7,2.27,2.81,.48,12.85
05/28/2016,01:15:00,19.82,1.31,7.44,8.63,94.88,2.21,2.86,.5,12.88
05/28/2016,01:30:00,19.8,1.3,7.43,8.57,94.28,2.32,2.9,.5,12.85
05/28/2016,01:45:00,19.8,1.29,7.44,8.61,94.69,2.36,3.03,.5,12.98
05/28/2016,02:00:00,19.79,1.28,7.43,8.55,93.94,2.29,2.64,.51,12.83
05/28/2016,02:15:00,19.79,1.28,7.43,8.53,93.75,2.32,2.64,.49,12.94
05/28/2016,02:30:00,19.78,1.28,7.44,8.55,93.96,2.33,2.87,.49,12.83
05/28/2016,02:45:00,19.76,1.28,7.43,8.53,93.76,2.37,2.73,.49,12.85
05/28/2016,03:00:00,19.76,1.28,7.44,8.56,94,2.28,3,.52,12.94
05/28/2016,03:15:00,19.78,1.28,7.44,8.55,94.03,2.35,3.14,.49,12.83
05/28/2016,03:30:00,19.77,1.28,7.44,8.55,93.92,2.35,2.85,.51,12.84
05/28/2016,03:45:00,19.78,1.28,7.44,8.53,93.81,2.25,2.88,.49,12.83
05/28/2016,04:00:00,19.75,1.28,7.43,8.52,93.54,2.34,2.81,.49,12.82
05/28/2016,04:15:00,19.75,1.27,7.43,8.49,93.26,2.32,2.73,.5,12.82
05/28/2016,04:30:00,19.77,1.28,7.43,8.47,93.06,2.33,2.75,.5,12.8
05/28/2016,04:45:00,19.76,1.28,7.42,8.45,92.88,2.36,2.99,.49,12.8
05/28/2016,05:00:00,19.76,1.28,7.42,8.43,92.63,2.42,2.42,.48,12.8
05/28/2016,05:15:00,19.74,1.28,7.42,8.42,92.45,2.28,2.64,.5,12.79
05/28/2016,05:30:00,19.74,1.28,7.41,8.39,92.16,2.26,2.79,.49,12.78
05/28/2016,05:45:00,19.73,1.28,7.41,8.35,91.68,2.26,2.78,.49,12.79
05/28/2016,06:00:00,19.72,1.28,7.4,8.34,91.59,2.25,2.87,.49,12.89
05/28/2016,06:15:00,19.71,1.29,7.41,8.34,91.49,2.28,2.48,.45,12.79
05/28/2016,06:30:00,19.7,1.29,7.41,8.36,91.71,2.26,2.59,.52,12.85
05/28/2016,06:45:00,19.7,1.29,7.4,8.31,91.22,2.25,2.64,.46,12.79
05/28/2016,07:00:00,19.7,1.29,7.41,8.34,91.51,2.23,2.84,.48,12.83
05/28/2016,07:15:00,19.74,1.29,7.41,8.36,91.8,2.88,2.42,.47,12.78
05/28/2016,07:30:00,19.76,1.29,7.41,8.36,91.86,2.19,2.79,.46,12.82
05/28/2016,07:45:00,19.75,1.29,7.41,8.36,91.84,2.28,2,.47,12.91
05/28/2016,08:00:00,19.82,1.29,7.42,8.37,92.05,2.32,3.22,.46,12.85
05/28/2016,08:15:00,19.91,1.29,7.43,8.41,92.67,2.24,2.41,.46,12.97
05/28/2016,08:30:00,20.16,1.27,7.47,8.63,95.62,2.22,2.39,.46,12.94
05/28/2016,08:45:00,20.25,1.26,7.48,8.72,96.7,2.11,2.38,.46,13.05
05/28/2016,09:00:00,20.39,1.25,7.52,8.8,97.93,2.22,2.32,.47,13.21
05/28/2016,09:15:00,20.42,1.26,7.51,8.8,97.99,2.19,2.5,.46,13.17
05/28/2016,09:30:00,20.47,1.25,7.51,8.82,98.3,2.18,2.76,.46,13.18
05/28/2016,09:45:00,20.58,1.25,7.54,8.92,99.57,2.08,2.61,.49,13.22
05/28/2016,10:00:00,20.72,1.25,7.55,8.95,100.2,2.18,2.52,.46,13.25
05/28/2016,10:15:00,20.82,1.24,7.56,8.97,100.61,2.2,2.32,.42,13.56
05/28/2016,10:30:00,20.95,1.24,7.56,8.95,100.62,2.1,2.42,.41,13.39
05/28/2016,10:45:00,21.06,1.24,7.56,9.04,101.82,2.34,2.31,.41,13.64
05/28/2016,11:00:00,21.05,1.25,7.58,9.08,102.35,2.07,2.26,.42,13.68
05/28/2016,11:15:00,21.2,1.24,7.57,9.01,101.76,2.3,2.42,.42,13.76
05/28/2016,11:30:00,21.22,1.24,7.58,9.07,102.55,2.1,2.41,.41,13.67
05/28/2016,11:45:00,21.38,1.24,7.58,9.05,102.58,2.17,2.35,.43,13.74
05/28/2016,12:00:00,21.44,1.24,7.58,9.09,103.14,2.13,2.36,.42,13.61
05/28/2016,12:15:00,21.62,1.24,7.56,8.96,102.1,2.51,2.67,.45,13.45
