date,time,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
09/17/2017,13:45:00,22.5,1.72,7.38,7.94,92.14,1.16,.81,.22,12.89
09/17/2017,14:00:00,22.58,1.73,7.36,7.92,92.01,1.14,.76,.21,13.15
09/17/2017,14:15:00,22.75,1.72,7.36,7.94,92.63,1.05,.73,.2,13.07
09/17/2017,14:30:00,22.67,1.72,7.37,7.96,92.64,1.12,.78,.2,13.06
09/17/2017,14:45:00,22.67,1.72,7.37,7.94,92.44,1.2,.81,.22,13.06
09/17/2017,15:00:00,22.68,1.71,7.38,7.98,92.94,1.14,.79,.21,13.05
09/17/2017,15:15:00,22.68,1.71,7.36,7.93,92.34,1.18,.79,.22,13.05
09/17/2017,15:30:00,22.77,1.71,7.36,7.94,92.6,1.13,.82,.22,13.16
09/17/2017,15:45:00,22.74,1.71,7.35,7.93,92.48,1.15,.83,.22,13.11
09/17/2017,16:00:00,22.7,1.71,7.35,7.82,91.04,1.18,.79,.21,13.15
09/17/2017,16:15:00,22.83,1.71,7.37,7.99,93.3,1.12,.83,.22,13.12
09/17/2017,16:30:00,22.92,1.71,7.39,8.05,94.15,1.14,.84,.22,13.05
09/17/2017,16:45:00,22.99,1.71,7.4,8.07,94.51,1.09,.79,.21,13.09
09/17/2017,17:00:00,23.01,1.72,7.4,8.07,94.52,1.1,.8,.21,13.16
09/17/2017,17:15:00,23.03,1.72,7.41,8.09,94.85,1.09,.76,.22,13.11
09/17/2017,17:30:00,22.92,1.72,7.36,7.87,92.06,1.08,.79,.2,13.15
09/17/2017,17:45:00,22.94,1.72,7.35,7.85,91.87,1.07,.8,.19,13.04
09/17/2017,18:00:00,22.9,1.72,7.39,8.02,93.72,1.06,.89,.24,12.87
09/17/2017,18:15:00,22.76,1.72,7.36,7.88,91.93,1.17,.88,.21,12.7
09/17/2017,18:30:00,22.76,1.72,7.34,7.8,90.96,1.11,.95,.22,12.71
09/17/2017,18:45:00,22.74,1.72,7.34,7.83,91.27,1.51,.98,.24,12.67
09/17/2017,19:00:00,22.73,1.73,7.33,7.77,90.59,1.18,1,.23,12.69
09/17/2017,19:15:00,22.75,1.71,7.34,7.82,91.23,1.08,1.07,.21,12.63
09/17/2017,19:30:00,22.72,1.72,7.35,7.81,91.05,1.13,1.03,.23,12.63
09/17/2017,19:45:00,22.74,1.72,7.36,7.8,90.91,1.17,.93,.23,12.61
09/17/2017,20:00:00,22.68,1.72,7.35,7.69,89.6,1.11,.94,.18,12.61
09/17/2017,20:15:00,22.65,1.72,7.32,7.65,89.03,1.14,1,.25,12.65
09/17/2017,20:30:00,22.53,1.72,7.32,7.75,90.01,1.22,1.02,.28,12.62
09/17/2017,20:45:00,22.52,1.72,7.33,7.75,89.95,1.11,.99,.24,12.63
09/17/2017,21:00:00,22.52,1.72,7.32,7.75,89.92,1.09,.98,.27,12.7
09/17/2017,21:15:00,22.52,1.72,7.33,7.73,89.79,1.17,1.03,.26,12.62
09/17/2017,21:30:00,22.51,1.72,7.32,7.7,89.4,1.15,1.05,.27,12.61
09/17/2017,21:45:00,22.42,1.72,7.33,7.73,89.58,1.08,.99,.22,12.61
09/17/2017,22:00:00,22.45,1.72,7.34,7.69,89.15,1.06,.98,.23,12.69
09/17/2017,22:15:00,22.36,1.73,7.34,7.73,89.45,1.3,.93,.24,12.56
09/17/2017,22:30:00,22.35,1.73,7.35,7.75,89.63,1.19,.93,.24,12.61
09/17/2017,22:45:00,22.33,1.72,7.37,7.76,89.77,1.3,.96,.23,12.59
09/17/2017,23:00:00,22.35,1.74,7.33,7.57,87.59,1.14,.98,.24,12.56
09/17/2017,23:15:00,22.31,1.74,7.33,7.58,87.67,1.2,1.02,.25,12.58
09/17/2017,23:30:00,22.33,1.73,7.32,7.49,86.69,1.15,.98,.28,12.56
09/17/2017,23:45:00,22.34,1.74,7.32,7.51,86.84,.99,.84,.22,12.58
09/18/2017,00:00:00,22.36,1.74,7.32,7.49,86.74,1.1,.86,.26,12.58
09/18/2017,00:15:00,22.33,1.75,7.32,7.5,86.74,1.1,.92,.24,12.59
09/18/2017,00:30:00,22.31,1.75,7.31,7.49,86.58,1.2,.88,.24,12.56
09/18/2017,00:45:00,22.3,1.75,7.31,7.43,85.89,1.08,1.04,.23,12.56
09/18/2017,01:00:00,22.29,1.75,7.31,7.47,86.35,1.22,.78,.18,12.56
09/18/2017,01:15:00,22.3,1.75,7.31,7.47,86.39,1.12,.87,.21,12.55
09/18/2017,01:30:00,22.3,1.75,7.3,7.44,85.98,1.12,.93,.25,12.57
09/18/2017,01:45:00,22.28,1.75,7.3,7.43,85.87,1.13,.91,.22,12.52
09/18/2017,02:00:00,22.27,1.74,7.32,7.54,87.1,1.95,.88,.22,12.53
09/18/2017,02:15:00,22.27,1.74,7.28,7.3,84.3,1.08,.9,.2,12.54
09/18/2017,02:30:00,22.26,1.74,7.28,7.29,84.24,.95,.8,.21,12.52
09/18/2017,02:45:00,22.24,1.74,7.3,7.4,85.42,1.12,.94,.2,12.52
09/18/2017,03:00:00,22.21,1.73,7.32,7.55,87.17,1,.84,.2,12.51
09/18/2017,03:15:00,22.19,1.73,7.32,7.53,86.88,1.15,.91,.23,12.52
09/18/2017,03:30:00,22.19,1.73,7.32,7.58,87.41,1.05,.94,.25,12.54
09/18/2017,03:45:00,22.18,1.73,7.32,7.54,86.91,1.25,.99,.34,12.51
09/18/2017,04:00:00,22.17,1.73,7.32,7.58,87.39,1.09,.9,.23,12.51
09/18/2017,04:15:00,22.17,1.73,7.32,7.54,86.99,1.11,.83,.22,12.5
09/18/2017,04:30:00,22.16,1.73,7.31,7.5,86.42,1.1,.85,.21,12.51
09/18/2017,04:45:00,22.15,1.73,7.31,7.51,86.62,1.09,.9,.21,12.48
09/18/2017,05:00:00,22.14,1.73,7.32,7.54,86.89,1.09,.88,.25,12.48
09/18/2017,05:15:00,22.13,1.73,7.33,7.59,87.43,1.13,.92,.21,12.52
09/18/2017,05:30:00,22.13,1.73,7.32,7.54,86.91,1,.91,.25,12.51
09/18/2017,05:45:00,22.12,1.73,7.32,7.49,86.34,1.08,1,.27,12.5
09/18/2017,06:00:00,22.11,1.73,7.32,7.54,86.89,1.06,.87,.2,12.48
09/18/2017,06:15:00,22.09,1.72,7.33,7.58,87.29,1.25,.94,.23,12.48
09/18/2017,06:30:00,22.07,1.7,7.33,7.55,86.84,1.21,.92,.23,12.44
09/18/2017,06:45:00,22.07,1.7,7.33,7.53,86.71,1.19,.89,.22,12.48
09/18/2017,07:00:00,22.06,1.7,7.33,7.55,86.84,1.25,.93,.23,12.46
09/18/2017,07:15:00,22.06,1.7,7.32,7.53,86.69,1.08,.94,.22,12.48
09/18/2017,07:30:00,22.06,1.7,7.32,7.52,86.58,1.11,.92,.21,12.46
09/18/2017,07:45:00,22.04,1.7,7.32,7.54,86.7,1.1,.85,.22,12.46
09/18/2017,08:00:00,22.05,1.7,7.31,7.53,86.65,1.11,.92,.22,12.46
09/18/2017,08:15:00,22.05,1.69,7.31,7.52,86.54,1.19,.87,.22,12.47
09/18/2017,08:30:00,22.05,1.69,7.32,7.54,86.74,1.07,.87,.22,12.78
09/18/2017,08:45:00,22.06,1.69,7.33,7.53,86.58,1.04,.82,.21,12.56
09/18/2017,09:00:00,22.07,1.69,7.33,7.55,86.86,1.16,.86,.22,12.55
